,tweet,label
2783,“@katelynjulycoch: Real creeped out bc just read about the HPV Gardasil vaccine is killing people &amp; I had that......” 😰😰,1
2784,Not an expert and call me a skeptic but a 90% effective (alleged) vaccine that messes with dna for a virus that is 99+% not fatal???? https://t.co/TBmWe0KHvQ,1
2785,@CMichaelGibson it's a tragedy when kids aren't vaccinated.,2
2786,"@SunInTheMornin Right. Totally. And the record incidences of ""dead"" illnesses - those easily preventable with vaccination - are coincidence!",2
2787,Students Line Up to Get Free Back-to-School Vaccinations http://t.co/RyMe9cVNDT,2
2788,@winemaker1960 @HaveWeAllGoneM1 @MrStache9 Good. Please don’t take the vaccine. Get Covid19. Get sick and die!    One less mouth to feed!! 🙄🙄,1
2789,"Oregon Trail- Buffalo died of the measles, an RW starved &amp; passed away in the cold Utah winter.",0
2790,Why did six vaccinated people get sick with measles at Disneyland? http://t.co/At7kBT7VOt,0
2791,Oakland Co. judge to decide if parents must vaccinate their 4 children: Can parents' wishes about their child's… http://t.co/BLZP62kv7s,0
2792,"Y'all are coming on MMR tonight, right? http://t.co/kHR6oKmXGZ",0
2793,Why are people getting measles at Disney .....,0
2794,You had to get measles,0
2795,U.S. suffers first #death from #measles in 12 years: http://t.co/WOGL8S4Uyu http://t.co/vLlYYYBHZX,0
2796,Praise God. 🙌 I've been praying for this and I pray things keep moving forward in the right direction. Enough doses. Other vaccines to join. And folks willing to take it. https://t.co/Uc9IpC028G,2
2797,One person dies from a vaccine but you get in your car and risk much more every day of your fucking life. Get a fucking brain.,2
2798,"Death by Measles Vaccines: ZERO U.S. Measles Deaths in 10 Years, Over 100 Measles Vaccine Deaths  http://t.co/Va3HOYCGMQ via @sharethis",2
2799,"BS! Don't vaccinate your kids!! Good for you Jay!! “@Deadspin: PSA: Jay Cutler, please vaccinate your kids. http://t.co/aohBy4fmOm”",2
2800,Hundreds of Arizona schools still skirting measles vaccination rules: Latest data for the current school year shows… http://t.co/HTz3xG4Umf,2
2801,Stupid woman. Be a parent and vaccinate your children! Court orders girls' MMR vaccination http://t.co/J0qqWv0Mvk,0
2802,@ebenjones @IBDinvestors ppl don't rem measles or mumps. We got rid of them..here they come again,0
2803,"It's windy as fuck at disneyland, and this is honestly the best time to be here. Thanks to the measles too, #youtherealmvp",0
2804,#Disneyland60 new measles cases..,0
2805,"“@BloombergNews: Adult vaccination rates “unacceptably low,"" say U.S. health authorities | http://t.co/6zDnSd4A”
#NoAgenda",2
2806,"Thanks, Anti-Vaxxers. You Just Brought Back Measles in NYC. http://t.co/n3hZJaqlva via @thedailybeast",2
2807,Health experts: Low chance of Ebola outbreak in US: A deadly virus with no cure and no vaccine is a reasonable… http://t.co/SsUwN1WsuX,0
2808,"The Case for Vaccinating Your Kids, in One Alarming Chart http://t.co/NbSA0aQlw9 via @micnews",2
2809,"If you think vaccines cause autism, you're an idiot and you're endangering everyone.",2
2810,"YES! RT ""@ATuteur: What if measles were lice? #vaccine http://t.co/3TOWgV5cIq""",0
2811,Just got bit by a feral dog. Anyone know where I can get a rabies vaccine WITHOUT autism in it?,0
2812,"My teacher is getting her doctorate in inflammation, immunity, and disease
 Pretty bad ass",0
2813,Via @nprnews: Paralympic Champion Makes The Case For Meningitis Vaccine http://t.co/gqrITiRagV,2
2814,I’m not against vaccinations but as someone who reacted to the flu jab and is also allergic to penicillin and Aspirin I worry that my life will continue to be restricted if I refuse the Covid19 vaccine #Covid19UK #vaccine #allergy #anaphylactic,1
2815,"@MyBrigitte When we know millions of our nation's children are already disabled, probably from vaccine ingredients,  why double down???",1
2816,Parents who don't vaccinate their kids are fucking idiots,2
2817,Vista clinic cleared of measles exposure: A measles outbreak continued to affect the San Diego region Monday as… http://t.co/xVjtvC3tCy,0
2818,Vaccinate your children. Goddamn.,2
2819,"@rosskempsell We have very good communications. We will not accept teh Josef Mengele coronavirus ""vaccines"" no matter which Nazi wants to push it on the people. Fuck #Agenda21 genocide plan. #genocide #CrimesAgainstHumanity",1
2820,"“@UberFacts: On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” I'm immortal",0
2821,Tom from Widnes won’t be having the  COVID-19 vaccine because he doesn’t know what’s in it 😂. Like he knows what’s actually in paracetamol or fucking fish fingers. Grow up Tom conspiracy theorists are not super intelligent visionaries.,2
2822,@JPQ904 Ah. That makes sense. My daughter accidentally got her MMR vaccine four times because idiot doctors kept saying she needed it. 😯,0
2823,Measles outbreaks in the BX and Manhattan #NYC,0
2824,Now is a good time to ensure your child's immunizations are up to date. Please visit http://t.co/fnreL9NPWE for more information.,2
2825,WE HAVE MEASLES AT VALLEY! 💀,0
2826,"Serum Institute of India's CEO said the Oxford #COVID19 vaccine should be available for healthcare workers and elderly people by around February 2021 and by April for the general public
https://t.co/9IM8OlIY2z",0
2827,"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/jyrGYOTu4t",0
2828,Children's Museum of Houston to Offer Free Vaccinations https://t.co/1gSsN9kNPh,2
2829,"Parma High, a place you get free blow jobs behinds stairs &amp; catch the measles! 💯",0
2830,“@ksatnews: California measles cases top 100 http://t.co/mnWhyYERbt #KSATnews http://t.co/NMDq0TeKt2”,0
2831,Doctors say #antivaccination movement is partly to blame for #Measles outbreak. How to protect your kids #NBC7 @ 5pm http://t.co/2jAONfZ6lo,2
2832,"NYTimes: Measles: Perilous but Preventable
http://t.co/TTvLUfXNZG",2
2833,"@user these scientistss are professionals in vaccines, theyve been working on them for years. they havent just suddely learned how to make them in the space of a year, they will know the fudementall of how to work a vaccine.",2
2834,"How Worried Should We Be? The Details On Measles, Mers &amp; Whooping Cough: With the recent US outbreaks of Measles,... http://t.co/eOH8UiVR8l",0
2835,"@dalhousiemooch @CTV_PowerPlay @pfizer I’m not talking about spending $1,000 per dose. If there is a reasonable premium to get more vaccines quicker to those who need it most then our vulnerable and healthcare workers can become immune. Healthy folks will wait longer but the survival rate will skyrocket.",2
2836,Study finds low flu vaccine rates in U.S. kids: Flu vaccination rates among U.S. children were lower than expected... http://t.co/v3oYVsGi,0
2837,RT @startelegram: Measles outbreak linked to man who visited megachurch in Tarrant County http://t.co/TFQRPScEwV,0
2838,@SkepNurse yes- vaccines causing autism,1
2839,Breaking: East Coast dolphin deaths linked to measles-like virus. http://t.co/DIZv4SnrZg (we'll be updating this story),0
2840,"A great ref here on the 000's of lives saved by vaccines in Ireland .and 000,000's worldwide...important facts at this point in time- from @ronan_glynn  #vaccine  #CovidVaccine",2
2841,On the topic of Labours bizarre prizes for the “2024 club” remember that Jon Ashworth offered to take the COVID vaccine live on TV the other week as if anyone knows who he is or gives a fuck,0
2842,Measles cases increase - 288 cases in US/ protect children vaccinate #keep children safe from measles@NAPNAP @DrNurseDNP@drsanjaygupta,0
2843,"Now hiring: Infectious Disease Vaccines - Late Stage Discovery - FF & C Management - Baltimore, MD http://t.co/Gu7pA7Wb #jobs",0
2844,"This is fantastic. 

Not to mention: 
-summer is coming up for them
-maybe a vaccine starting to roll out in the next few months
-better treatments
-better testing
-better mitigation measures
-things are getting back to normal (plus strong borders) https://t.co/4oyqHEtFAr",2
2845,@Salon Are you kidding me! Please explain to people that vaccines work! This is not a joke!,2
2846,"Amid history of mistreatment, doctors struggle to sell Black Americans on coronavirus vaccine https://t.co/t5xv22QNLv",0
2847,To the Parent of the Unvaccinated Child Who Exposed my Family to Measles - http://t.co/e2Vlrh83mx via @@azkidnurse,0
2848,"Kisses spread germs and germs are hated, but anyhow you can kiss me baby I am vaccinated.
@shields_jessie",2
2849,"If you're someone who doesn't believe in vaccinating your kids, then this week's episode of SVU is what you need to watch. Vaccinate!!",2
2850,There is literally no reason not to get your child vaccinated.,2
2851,SB121 [Enroll] Meningococcal disease-pupils to be immunized against at recommended age https://t.co/C3CCYjVOby,0
2852,"Time for some paper writing! Measles mumps and rubella, oh my! #getvaccinated #wgu",2
2853,"Magic purple pills, er, Immunity take care. Key ingredient is elderberry extract. (@ Health Hutt) http://t.co/p6rKVN4H",0
2854,As far as ebola scare tactics most 3 world Country got vaccinations it's ok too be 11 steps ahead.,0
2855,"@PuckPodcast with all these players being diagnosed with the mumps, can the NHL make it mandatory for the players to get an MMR shot?",2
2856,"Measles Vaccine Has Benefit Beyond Measles: When the measles vaccine was introduced 50 years ago, child death rates… http://t.co/wbXqxfXdjT",2
2857,"#Measles outbreak growing; at least 102 people in 14 states infected: http://t.co/tqX9zMIGkS - @ABCNewsHealth http://t.co/3cxXrPAE2a""",0
2858,#ReasonsToNotVaccinate You live in Santa Monica &amp; your child is Far to busy @ the Toddler Pilates &amp; Gluten Free Day Camp to get vaccinated,2
2859,@momswhovax @Stopgmonkidds @ElizabethMcCra2 @LBRBAutism the vaccines are spreading the diseases! http://t.co/K33P6qzkpf,1
2860,"I wish there was some way to make anti vaccine people experience a painful, entirely preventable disease before they inflict them on others",2
2861,Measles and the anti-vaccine 'debate' http://t.co/PQGflOKHQb nice piece from @BBCNews,2
2862,Benefits of music - stress relief - boost immunity - reduce heart disease - enhances emotional strength - boost self esteem.”,0
2863,"It isn't about politics, empowering or conforming, it's about the health and safety of your children #vaccineswork",2
2864,Interested to see how many young children end up with developmental issues from the mmr shot. My daughter will not be getting it.,1
2865,"“@Janet_Weinstein: Researching into the NYC measles outbreak - brain visualizing articles as a game of 'Pandemic'... ""Tell me about it""",0
2866,"Absolutely not.   Everyone has bodily autonomy.  Vaccines are not a panacea. The virus is survivable by 99.9%, vaccine injuries average 2.5%.  The vaccine poses a bigger risk than the disease for most. https://t.co/pNLISRp1kV",1
2867,"102 Measles Cases Reported in January, Most Stemming From Disneyland Outbreak: CDC http://t.co/7C1KH12l2e",0
2868,"This madness needs to stop @ImmunizeCOKids: Measles cases climb to 7  in Minnesota -- 3 are unvaccinated kids, 3 ... http://tmi.me/7YHRx",2
2869,"""@WESH: @Disney CEO says #measles outbreak not hurting attendance http://t.co/jmyzJUNXZK http://t.co/3pm0MKgW8D""",0
2870,Measles outbreak reaches Pinal County: A Kearny family with measles visited Disneyland last month. California… http://t.co/nBGGs3D9uD,0
2871,@Aisle424 She believes it's caused by childhood vaccinations.,1
2872,HB1538 [NEW] Children; modifying immunization requirements for day care providers; effective date. http://t.co/hjetrn1g,2
2873,Mofos won't get their kids vaccinated but scared to death about ebola.,2
2874,"People believe what they want to believe
When it makes no sense at all - J. Mellencamp - Vaccinate your kids!",2
2875,"California facing Measles outbreak! 
Stay safe guys ✌️",0
2876,I don't care about du in respect to dx.... Wtf when am I going to need to know that when I'm vaccinating a child?!?!?,0
2877,Rand Paul said vaccinations for children should be the choice of parents. When I asked about the measles outbreak he skirted the question.,0
2878,"“@UberFacts: On average, ppl who complain live longer. Releasing this tension increases immunity and boosts health.” @karissapeltier ....",0
2879,British pharmaceuticals giant to 'fill and finish' Novavax Covid vaccines amid threat of jabs trade war https://t.co/JDyZzuQURM,0
2880,Disneyland measles outbreak isn't largest in recent memory http://t.co/ZIWR7OC2gw,0
2881,Just linked up w/ the President of Shaw University  #RRR #MMR #SRT10MG @ The Westin Charlotte http://t.co/EBPVUjq1zO,0
2882,"“@UberFacts: On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” AHAHA 💃",0
2883,"@xmunos It's okay, Alex.. You can be yourself here, even if you're a measles carrier. #nojudgmentzone",0
2884,"I'm getting my ""free"" vaccines (@ Atlantic County Department of Human Services, Division of Public Health - @gytnow) http://t.co/ybncYH5pSk",2
